source,sentiment_label,engagement,text,has_action_keywords,date_parsed
tiktok,Negatif,1486.0,"nih buat orang2 yg komen ""orang ini lagi?"". ya terus mau siapa??? justru sebagai rakyat yg bener tuh, dukung publik figur yg berani bersuara. kalo bukan mereka, ya siapa lagi? logisnya nih ya. Publik figur aja tidak di dengar oleh pemerintah. apakabar rakyat biasa?",False,2025-09-04 18:56:11
tiktok,Netral,1457.0,"tolong pak dana desa dicabut,pembangunan jln dan lain lain nya ambil alih oleh propinsi",True,2026-01-04 20:16:49
tiktok,Negatif,1447.0,"dan data bps mengatakan pendapatan sehari 20 ribu sudah tidak miskin, yang bahkan jumlah itu gak cukup untuk membeli buku agar anak kita cerdas",False,2025-08-30 20:40:20
tiktok,Negatif,1427.0,Jurangnya gapapa?,False,2026-01-07 13:08:41
tiktok,Negatif,1423.0,"Ini walaupun gubnya tidak mau mencalonkan lagi priode kedua, pasti masyarakat tetap mau angkat dari rumah bawa ke KPU untuk daftar pencalonan lagi.",False,2026-01-07 00:04:42
tiktok,Positif,1407.0,Menurut fikiran saya….Saya lebih betah nntn panji drpd KDM..,False,2026-01-05 15:26:20
tiktok,Negatif,1381.0,"cm mas wapres Gibran yg di nyinyirin padahal kerja low dia,wapres sebelumnya g pernah kerja tp kok g ada yg julid ya😩",False,2026-01-02 14:39:20
tiktok,Negatif,1376.0,You have a tank??,False,2025-10-27 11:46:20
tiktok,Netral,1369.0,panji itu boneka nya anis pak,False,2026-01-05 11:14:06
tiktok,Negatif,1367.0,"ada sisi positif, tapi lebih banyak negatifnya",False,2025-12-07 09:24:40
instagram,Netral,1349.0,Siapapun partai yg mendukung bakalan gua blacklist,False,2026-01-06 07:47:23
tiktok,Netral,1341.0,"pie:yang muslim ayo berdoa guys, mumpung ini 10 malam terakhir ramadhan. doakan negara kita",False,2025-03-21 04:39:35
tiktok,Negatif,1325.0,"Sombong darimana sih heraaan, s bpk juga ngejawab ""IYA""",False,2025-06-03 08:51:42
tiktok,Netral,1313.0,Brodern ba ”yalla 👋🏾”,False,2025-11-25 02:10:58
tiktok,Negatif,1312.0,Panji...ini hanya pinter retorika. anak abah berkedok komika 😂,False,2026-01-04 13:32:09
tiktok,Negatif,1301.0,Let's be clear. Cuba exists because we allow.it.😎,False,2026-01-05 01:30:38
tiktok,Netral,1261.0,What does he have?,False,2025-10-26 11:58:08
facebook,Netral,1260.0,"Ancaman Reformasi! Partai Buruh Pasang Badan Tolak Pilkada Lewat DPRD Partai Buruh menolak wacana pemilihan kepala daerah melalui DPRD yang kembali didorong sejumlah fraksi di DPR. Partai Buruh menegaskan sikap untuk mempertahankan pilkada langsung yang dipilih oleh rakyat. Presiden Partai Buruh Said Iqbal menyatakan pilkada langsung merupakan amanat Reformasi dan wujud kedaulatan rakyat. Ia menilai rakyat berhak menentukan pemimpinnya secara langsung dengan menilai rekam jejak kandidat dari berbagai sumber, termasuk media sosial. Said Iqbal membantah anggapan bahwa pilkada lewat DPRD dapat menekan praktik politik uang. Menurutnya, pilkada tidak langsung justru berpotensi meningkatkan politik transaksional karena hanya melibatkan segelintir anggota DPRD. Ia menyebut praktik politik uang selama ini bukan disebabkan oleh mekanisme pemilihan langsung, melainkan oleh perilaku politik para elite. Partai Buruh juga mengingatkan bahwa pilkada langsung lahir dari perjuangan panjang Reformasi yang melibatkan pengorbanan rakyat, mahasiswa, dan buruh. Said Iqbal menilai kembali ke sistem pilkada lewat DPRD berarti mundur ke mekanisme lama yang pernah dinilai gagal. Wacana pilkada tidak langsung kembali mencuat setelah Rapimnas Partai Golkar yang merekomendasikan pemilihan kepala daerah melalui DPRD dan koalisi permanen. Sejumlah fraksi seperti Golkar, Gerindra, PAN, PKB, dan NasDem mendukung usulan tersebut, sementara PDIP dan Demokrat menolak. PKS mengusulkan skema campuran dengan pilkada tidak langsung hanya diterapkan di tingkat kabupaten.",True,2026-01-04 10:08:29
facebook,Negatif,1260.0,"𝗦𝗔𝗛! 𝟳𝟰% 𝗗𝗣𝗥 𝗥𝗜 𝗦𝗘𝗧𝗨𝗝𝗨 — 𝗣𝗜𝗟𝗞𝗔𝗗𝗔 𝗟𝗘𝗪𝗔𝗧 𝗗𝗣𝗥𝗗 𝗕𝗨𝗞𝗔𝗡 𝗪𝗔𝗖𝗔𝗡𝗔, 𝗧𝗔𝗣𝗜 𝗞𝗘𝗡𝗬𝗔𝗧𝗔𝗔𝗡 𝗣𝗢𝗟𝗜𝗧𝗜𝗞. Akhirnya terang benderang. Ketika Demokrat menyatakan sejalan dengan Golkar dan Gerindra, maka peta politik tak lagi abu-abu. Sebanyak 74% kekuatan DPR RI resmi berada di barisan pendukung Pilkada lewat DPRD. Ini bukan klaim sepihak. Ini angka politik. Ini fakta parlemen. Yang masih menolak kini berada di posisi minoritas—keras bersuara, tapi lemah secara representasi. ""𝙈𝙖𝙮𝙤𝙧𝙞𝙩𝙖𝙨 𝙎𝙪𝙙𝙖𝙝 𝙅𝙖𝙡𝙖𝙣, 𝙋𝙚𝙣𝙤𝙡𝙖𝙠𝙖𝙣 𝙏𝙞𝙣𝙜𝙜𝙖𝙡 𝙂𝙚𝙢𝙖"" Menariknya, kelompok penolak terus berteriak soal “kemunduran demokrasi”, seolah lupa bahwa DPRD adalah lembaga hasil pemilu langsung rakyat. Jika DPRD dianggap tak layak memilih kepala daerah, lalu untuk apa rakyat memilih anggota DPRD? Menolak Pilkada lewat DPRD sambil mengaku paling demokratis adalah kontradiksi telanjang. 74% Itu Mandat, Bukan Kebetulan Angka 74% bukan sekadar statistik. Ia adalah mandat politik nasional untuk mengoreksi sistem Pilkada langsung yang : mahal, penuh transaksi, rawan konflik dan sarat politik uang. Jika sistem lama benar-benar sehat, mengapa kepala daerah berguguran di meja KPK ? Yang Menolak, Sedang Membela Apa? Pertanyaan publik kini sederhana : Apakah penolakan ini murni demi demokrasi? Atau demi kenyamanan elite dalam sistem lama yang terbukti rusak? Saat mayoritas parlemen sudah memilih jalan koreksi, menolak tanpa solusi adalah bentuk pembangkangan terhadap realitas. Pilkada lewat DPRD SAH secara konstitusi. Didukung mayoritas fraksi dan kursi DPR RI. Penolakan yang tersisa bukan lagi arus utama—melainkan sisa romantisme demokrasi yang gagal menjawab fakta.. 𝘿𝙚𝙢𝙤𝙠𝙧𝙖𝙨𝙞 𝙩𝙞𝙙𝙖𝙠 𝙙𝙞𝙪𝙠𝙪𝙧 𝙙𝙖𝙧𝙞 𝙧𝙞𝙗𝙪𝙩𝙣𝙮𝙖 𝙥𝙚𝙢𝙞𝙡𝙞𝙝𝙖𝙣, 𝙩𝙖𝙥𝙞 𝙙𝙖𝙧𝙞 𝙗𝙚𝙧𝙨𝙞𝙝𝙣𝙮𝙖 𝙝𝙖𝙨𝙞𝙡. dpr dprd pilkada beritaterkini beritaviral beritaindonesia viralindonesia faktaterbaru infoterkini updateberita breakingnews hotnews trendingindonesia fypindonesia fyp shorts reels newsupdate beritahariini kabarviral isuhangat faktaviral indonesiatoday viral fyp trending beritapolitik news",True,2026-01-06 23:33:38
tiktok,Negatif,1252.0,boleh asal revisi UU dpr dapat dipecat oleh rakyat 🔥,False,2025-12-07 12:59:42
facebook,Netral,1235.0,"Menko Yusril: Pemilu 2029 Ikut Arahan Mahkamah Konstitusi, Tidak Ada Istilah Pilkada TRIBUNNEWS.COM, JAKARTA - Menteri Koordinator Bidang Hukum, HAM, Imigrasi, dan Pemasyarakatan Yusril Ihza Mahendra menyebut pemerintah harus menyiapkan mekanisme Pemilu 2029 sesuai dengan putusan Mahkamah Konstitusi (MK). Dengan mekanisme itu, tidak akan ada lagi istilah pemilihan kepala daerah atau pilkada. Namun begitu, hingga saat ini Yusril masih belum mendapat gambaran jelas terkait mekanisme pemilu mendatang. Terkait mengalirnya wacana proses pilkada dipilih DPRD, Yursil menyebut hal tersebut masih berkembang. Apa putusan MK? Sebagai informasi, melalui Putusan Nomor 135/PUU-XXII/2024 menetapkan pemilu nasional (presiden, DPR, dan DPRD) dan pemilu daerah (pilkada, DPRD) harus dipisah dengan jarak waktu minimal dua tahun dan maksimal 2,5 tahun setelah pelantikan pejabat nasional. Isi Putusan MK tentang Pemilu Dipisah Format baru Pemilu 2029: Pemilu Nasional: mencakup pemilihan Presiden/Wakil Presiden, anggota DPR RI, dan anggota DPD. Pemilu Daerah: mencakup pemilihan kepala daerah (gubernur, bupati, wali kota) serta DPRD provinsi/kabupaten/kota. Alasan MK: Pemilu serentak lima kotak (2019 dan 2024) menimbulkan beban berat bagi pemilih, partai politik, dan penyelenggara pemilu. Isu pembangunan daerah tenggelam oleh dominasi isu nasional. Pemilih berpotensi jenuh karena harus memilih banyak calon sekaligus. Kualitas demokrasi dinilai menurun karena fokus lebih pada isu nasional daripada lokal. Jadwal baru: Pemilu nasional dan daerah tetap serentak dalam jenisnya, tetapi dilaksanakan terpisah. Jarak waktu antara keduanya ditetapkan paling singkat 2 tahun dan paling lama 2,5 tahun setelah pelantikan DPR, DPD, atau Presiden/Wakil Presiden",True,2026-01-07 14:50:25
tiktok,Negatif,1225.0,"kalimat andalan ""milik Allah"" makanya semerawut",False,2025-03-13 01:43:32
tiktok,Netral,1218.0,udah seneng 2029 ikut milih malah gini 🗿,False,2025-12-30 08:35:10
instagram,Negatif,1217.0,Hanya PDIP yang tersisa digaris rakyat. Suksa gak suka hanya PDIP yang masih memilih pemilu langsung oleh rakyat.,False,2026-01-06 09:13:17
facebook,Netral,1200.0,"Peta Politik di DPR Saat Ini: Fraksi Pendukung Pilkada Lewat DPRD Bakal Menang TRIBUNVIDEO.COM - Wacana Partai Golkar mengusulkan Pilkada dilakukan melalui Dewan Perwakilan Rakyat Daerah (DPRD) bisa jadi terlaksana. Hal itu merujuk dari peta politik sikap fraksi (perpanjangan tangan partai politik) yang ada di DPR RI. Hingga saat ini mayoritas fraksi di DPR tampaknya setuju pemilihan kepala daerah (Pilkada) melalui DPRD. Kepala daerah dimaksud adalah bupati, wali kota, dan gubernur. Pada masa Orde Baru hingga sebelum Reformasi, kepala daerah dipilih oleh DPRD. Pilkada langsung oleh rakyat dengan mencoblos gambar calon kepala daerah di TPS (tempat pemungutan suara) baru pertama kali digelar pada Juni 2005 hingga Pilkada 2024 lalu. Pilkada via DPRD dilakukan dengan merevisi UU Pilkada. Jika mayoritas fraksi di Dewan setuju maka Pilkada di tahun mendatang akan dilakukan melalui DPRD. Peta politik di DPR yang setuju Pilkada via DPRD DPR RI Periode 2024–2029 terdiri dari 8 fraksi dengan jumlah anggota 580 orang. -PKB = 68 Anggota DPR (11,72 persen dari 580 total anggota DPR) -Gerindra = 86 Anggota DPR (14,83 persen dari 580 total anggota DPR) -PDI-P = 110 Anggota DPR (18,97 persen dari 580 total anggota DPR) -Golkar = 102 Anggota DPR (17,59 persen dari 580 total anggota DPR) -NasDem = 69 Anggota DPR (11,90 persen dari 580 total anggota DPR) -PKS = 53 Anggota DPR (9,14 persen dari 580 total anggota DPR) -PAN = 48 Anggota DPR (8,28 persen dari 580 total anggota DPR) -Demokrat = 44 Anggota DPR (7,59 persen dari 580 total anggota DPR) Saat ini ada 4 partai yang setuju Pilkada via DPRD yakni Partai Golkar, PKB, Partai Gerindra, dan PAN. Jika empat partai itu kompak di DPR maka suaranya mencapai 304 anggota atau sekitar 52,4 persen dari total 580 anggota dewan. Maka apabila dilakukan voting pemilihan keputusan dengan suara terbanyak maka usul Pilkada via DPRD bisa terealisasi melalui keputusan di DPR RI. Dengan demikian nantinya rakyat tidak lagi memilih gambar calon kepala daerah di TPS. Anggota DPRD lah yang akan memilih kepala daerah baik gubernur, bupati, dan wali kota. Yang mengejutkan Fraksi Nasdem tampaknya setuju dengan wacana pilkada via DPRD meski partai ini berada di luar pemerintahan. Penulis: Hasanudin Aco BACA ARTIKEL SELENGKAPNYA>> FOTO: Sejumlah Anggota DPR mengikuti Rapat Paripurna ke-5 DPR RI Masa Sidang I Tahun Sidang 2025-2026 di Kompleks Parlemen, Senayan, Jakarta, Selasa (23/9/2025). (Sumber foto: TRIBUNNEWS/IRWAN RISMAWAN).",True,2025-12-30 04:00:08
tiktok,Netral,1199.0,"Exakt så, Janne 🙏🏼",False,2025-11-25 01:02:33
tiktok,Netral,1197.0,Venezuela’s president rn [sticker],False,2026-01-05 04:23:28
tiktok,Netral,1195.0,"salam dari Malaysia, saya hanya mampu repost vtt kamu yg fyp shj, take care guys ❤️😔🥺",False,2025-08-31 03:26:40
tiktok,Negatif,1187.0,"ari anu si iyeu mana ning eweuh nya, anu nyarenteg tea🗿",False,2026-01-06 21:20:17
tiktok,Negatif,1172.0,"ternaknya ga bakal terima,biar di kasih fakta",False,2025-08-29 07:21:29
tiktok,Netral,1148.0,pastikan di pemilu selanjutnya jangan milih partai ini.,False,2025-12-29 14:44:16
tiktok,Netral,1140.0,what is china and Russia doing,False,2026-01-04 12:40:31
tiktok,Negatif,1128.0,"penting ny punya pemimpin yg udah kaya dari orok,jdi lihat uang nggk kaget buat di korup",False,2025-12-19 20:53:40
tiktok,Negatif,1128.0,"Kda ush di jelas akan, makin kda jelas😅 minta rela🙏",True,2026-01-06 18:06:39
tiktok,Netral,1113.0,america is evil😡,False,2026-01-04 17:44:03
tiktok,Negatif,1113.0,dia gk sendirian bro.. kita semua di belakang dia,False,2025-08-29 06:43:10
tiktok,Negatif,1108.0,rek ngajagooooo,False,2026-01-05 01:29:47
tiktok,Negatif,1102.0,Hollander h nya hamil ❤❤❤,False,2025-12-31 13:44:43
tiktok,Netral,1100.0,Trumps regime will end next year,False,2025-10-23 23:38:27
tiktok,Positif,1099.0,"see how he gesture his hand into thank you when he walks~ he's very thankful to the people who went to see him i really love small things like this, not just walking gracefully for the cameras💯✨",False,2025-11-14 04:45:09
tiktok,Netral,1097.0,Spanberger is leading by 2 digit… i wont have this reaction,False,2025-10-23 18:05:57
tiktok,Netral,1097.0,what if russia or china did this?,False,2026-01-04 16:55:13
tiktok,Netral,1080.0,bästa Janne som vågar säga vad han tycker och tänker om allt 😊👍,False,2025-11-25 01:19:23
tiktok,Negatif,1077.0,"Lebih setuju bandara Husein dihidupkan kembali, jujur jujuran org Bandung lebih milih ke Jakarta daripada ke Kertajati, semoga dihidupkan lagi bandara di Bandung🤲",False,2025-01-16 20:24:57
tiktok,Negatif,1075.0,mukanya ngk bisa dikendalikan 😅,False,2025-10-17 18:54:08
tiktok,Netral,1057.0,on ne revient pas car il y a trop de misere,False,2025-07-16 19:25:49
tiktok,Netral,1052.0,"Beauty, brain, behavior. Menyala queen 💅🏽👑",False,2025-11-22 21:43:04
tiktok,Netral,1050.0,how they were moving,False,2026-01-04 08:37:04
facebook,Netral,1044.0,"Perihal Pilkada melalui DPRD! Tadi malam dalam sebuah talkshow di TV One, Saya menyampaikan beberapa hal terkait usulan berberapa Parpol agar mekanisme Pemilihan Kepala Daerah dilakukan melalui DPRD.",False,2026-01-05 23:22:08
tiktok,Netral,1037.0,How the U.S. moving,False,2026-01-04 03:59:34
tiktok,Negatif,1036.0,KDM JADI PRESIDEN BIAR LURUS,False,2025-12-30 07:31:29
facebook,Negatif,1034.0,"Pilkada Mau Ditarik, Rakyat Mau Diparkir Tukang sablon, tukang jahit, pemasang baliho, digital printing, biro iklan, pengincar amplop, ngumpul di sini sebentar. Soalnya, Prabowo and the geng, akan mengubah Pilkada tidak lagi secara langsung, melainkan cukup dipilih DPRD. Kalau ini gol, semua kalian akan gigit jari, tak ada order lagi macam dulu. Order itu diperuntukkan bagi wakil rakyat yang jumlah puluhan orang itu, dan para ketum parpol di pusat. Simak narasinya sambil seruput Koptagul, wak! Indonesia memang negara dengan bakat istimewa, menghidupkan kembali ide mati lalu menyebutnya “terobosan.” Demokrasi di sini seperti kaset lawas dangdut koplo, kalau sudah tidak laku, diputar ulang, diberi remix, lalu dijual lagi ke publik yang sama. Di penghujung 2025, ketika rakyat sibuk menghitung sisa saldo dan tekanan darah, elite politik justru sibuk merancang sulap akbar, pilkada langsung mau ditarik dari tangan rakyat dan diserahkan kembali ke DPRD. Katanya demi efisiensi. Biasanya, kata “efisiensi” itu kode rahasia, ada yang mau dipermudah, tapi bukan hidup rakyat. Adegan ini sebenarnya bukan baru. Kita pernah nonton musim sebelumnya tahun 2014, era SBY. Waktu itu DPR sudah hampir sukses mengubur pilkada langsung dengan dalih biaya mahal dan konflik sosial. Untung ada Perppu yang datang seperti deus ex machina, menyelamatkan hak pilih rakyat di detik terakhir. Tapi rupanya, ide buruk itu bukan mati, hanya disimpan di lemari arsip kekuasaan, menunggu momen ketika mayoritas kursi sudah aman dan suara rakyat dianggap terlalu berisik. Kini momennya datang. Presiden Prabowo melempar wacana ini di panggung HUT Golkar, dan seperti konspirasi yang rapi, bola itu langsung disambar. Golkar gaspol, Gerindra mengangguk penuh cinta, PKB dan PAN nimbrung sambil bilang “layak dikaji.” PDIP dan Demokrat menolak, tapi suaranya terdengar seperti protes di konser musik, ada, tapi tenggelam oleh dentuman bass kekuasaan. PKS masih menunggu arah angin. Alasan resmi terdengar sangat mulia, nyaris religius. Pilkada langsung mahal. Rakyat terlalu terpolarisasi. Kepala daerah korup karena ingin balik modal. Solusinya? Cabut saja hak pilih rakyat, serahkan ke DPRD. Logika ini seperti mengatakan, “karena banyak kecelakaan, mari kita larang semua orang menyetir dan serahkan mobil ke sopir bayaran elite.” Aman? Belum tentu. Murah? Tergantung siapa yang bayar. Golkar bahkan menawarkan versi “demokrasi diet” rakyat boleh ikut konvensi di awal, setelah itu silakan menonton DPRD memilih. Katanya transparan, katanya sesuai UUD. Tapi publik yang punya memori panjang tahu, ruang DPRD itu bukan ruang steril. Ia penuh aroma lobi, kompromi, dan amplop yang tidak pernah tercantum di APBD. Di balik layar, konspirasinya terasa rapi. Koalisi pemerintah sedang dominan di DPR dan DPRD. Mengontrol kepala daerah lewat DPRD jauh lebih efisien ketimbang berhadapan langsung dengan rakyat yang kadang suka bikin kejutan. Pilkada langsung itu liar, tak bisa diprediksi. DPRD lebih jinak, bisa diajak bicara, diajak makan siang, diajak “musyawarah.” Para pengamat pun angkat bicara, meski sering hanya jadi bumbu diskusi. Ada yang bilang ini kehendak elite, bukan rakyat. Ada yang mengingatkan, money politics tidak hilang, hanya pindah dari lapangan terbuka ke ruang VIP. Ada yang menyebut rakyat akan jadi “fitur non-aktif” dalam demokrasi. Bahkan ada yang terang-terangan bilang, ini bukan penghematan, ini pembagian kekuasaan. Tentu ada juga yang membela. Katanya sesuai demokrasi perwakilan, sesuai Pancasila, lebih tertib. Tapi sejarah kita mencatat, pilkada via DPRD dulu adalah ladang korupsi yang subur, tempat kepala daerah lahir dengan utang politik, bukan mandat rakyat. Lucu? Iya. Tragis? Juga. Karena di negeri ini, reformasi sering kali hanya mimpi yang dibangunkan paksa oleh alarm oligarki. Setiap kali itu terjadi, kita selalu disuruh percaya, ini demi kebaikan bersama. Foto Ai hanya ilustrasi Rosadi Jamani Ketua Satupena Kalbar camanewak jurnalismeyangmenyapa JYM",True,2026-01-05 02:49:46
tiktok,Netral,1027.0,UAS MANA UAS,False,2025-11-05 18:14:47
tiktok,Netral,1024.0,Congratulations Spanburger 💙💙💙💙,False,2025-10-24 02:23:15
tiktok,Positif,1013.0,DAMNNNN,False,2025-11-22 20:16:31
instagram,Negatif,1006.0,Apa perlu Mahasiswa + Masyarakat pro Demokrasi + PDI-P turun ke jalan lagi??,True,2026-01-06 10:08:49
tiktok,Netral,1005.0,True Republicans will vote blue this election. MAGA and Republican are not the same thing. I truly believe Republicans will stand for democracy. 👏👏👏👏👏,True,2025-10-24 20:29:15
tiktok,Netral,996.0,Kalsel Kaltim sama salah pilih gubernur,False,2026-01-07 10:00:49
tiktok,Negatif,967.0,demi uang orang rela melakukan apa saja,False,2026-01-06 01:27:47
tiktok,Negatif,955.0,USA NIGHTMARE💀,False,2026-01-04 14:20:29
tiktok,Netral,953.0,ya pak gubernur saya itu tapi engga pernah turun kemasyarakatan pak,False,2025-11-06 14:39:23
tiktok,Negatif,952.0,fungsi Panji bwt rakyat & negara Indonesia???,False,2026-01-05 14:06:14
tiktok,Negatif,945.0,tapi saya rasa orang jujur kaya gitu di dunia politik banyak musuhnya,False,2025-12-19 17:40:36
